time,band,magnitude,e_magnitude,diffmaglim,telescope
59313.09645,G,18.34,0.1,,Gaia
59313.17045,G,18.35,0.1,,Gaia
59343.58642,G,20.58,0.1,,Gaia
59343.66044,G,20.63,0.1,,Gaia
59342.443935200106,r,20.237560272216797,0.17675499618053436,,ZTF
59340.421354200225,r,20.228300094604492,0.23502300679683685,,ZTF
59338.47543979995,r,20.060800552368164,0.17659300565719604,,ZTF
59328.48435189994,g,19.681499481201172,0.13430599868297577,,ZTF
59328.413379599806,r,19.295000076293945,0.1911810040473938,,ZTF
59323.49034720007,r,18.667400360107422,0.0921740010380745,,ZTF
59323.473541699816,g,19.076900482177734,0.11268699914216995,,ZTF
59320.49068289995,r,18.459400177001953,0.08626999706029892,,ZTF
59320.45637729997,g,18.787399291992188,0.09825199842453003,,ZTF
59317.48403939977,g,18.666500091552734,0.07826399803161621,,ZTF
59317.45686340006,r,18.34980010986328,0.08664599806070328,,ZTF
59314.497569399886,g,18.57037925720215,0.07614699751138687,,ZTF
59314.497569399886,g,18.57040023803711,0.07614699751138687,,ZTF
59314.47790510021,r,18.2814998626709,0.06614000350236893,,ZTF
59314.47790510021,r,18.2814998626709,0.06614000350236893,,ZTF
59311.49569439981,r,18.24489974975586,0.07756199687719345,,ZTF
59311.45615739981,g,18.418899536132812,0.10803099721670151,,ZTF
59308.50100689987,r,18.18670082092285,0.09518799930810928,,ZTF
59308.47627309989,g,18.274499893188477,0.08077400177717209,,ZTF
59305.50201389985,g,18.10919952392578,0.07276800274848938,,ZTF
59305.46526619978,r,18.038000106811523,0.0987050011754036,,ZTF
59300.50582179986,g,17.928600311279297,0.14351600408554077,,ZTF
59300.469224500004,r,17.89590072631836,0.08365300297737122,,ZTF
59282.53927080007,r,17.49690055847168,0.05248299986124039,,ZTF
59282.53679399984,r,17.551300048828125,0.047534000128507614,,ZTF
59282.534317099955,r,17.558799743652344,0.05278199911117554,,ZTF
59282.53184030019,r,17.56760025024414,0.04129200056195259,,ZTF
59282.529374999925,r,17.542600631713867,0.04902400076389313,,ZTF
59280.5394444,r,17.59119987487793,0.07717099785804749,,ZTF
59280.53696760023,r,17.545799255371094,0.07019399851560593,,ZTF
59280.53450229997,r,17.562299728393555,0.049111999571323395,,ZTF
59280.5320255002,r,17.539600372314453,0.05622100085020065,,ZTF
59280.52956019994,r,17.539600372314453,0.056873999536037445,,ZTF
59278.54690970015,r,17.58139991760254,0.08779300004243851,,ZTF
59278.54394679982,r,17.58099937438965,0.062341999262571335,,ZTF
59278.54097220022,r,17.558799743652344,0.0658779963850975,,ZTF
59278.5380092999,r,17.602800369262695,0.07390999794006348,,ZTF
59278.53504629992,r,17.620800018310547,0.07432600110769272,,ZTF
59276.54546299996,r,17.633399963378906,0.06063099950551987,,ZTF
59276.54253470013,r,17.62689971923828,0.05485700070858002,,ZTF
59276.53960649995,r,17.611600875854492,0.058350998908281326,,ZTF
59276.53666670015,r,17.637699127197266,0.07389800250530243,,ZTF
59276.533749999944,r,17.6112003326416,0.05832500010728836,,ZTF
59275.54671300016,r,17.60890007019043,0.060231998562812805,,ZTF
59275.5418866002,r,17.643400192260742,0.06822799891233444,,ZTF
59275.538935199846,r,17.615699768066406,0.04904000088572502,,ZTF
59275.535995400045,r,17.628299713134766,0.08373700082302094,,ZTF
59275.53305559978,r,17.593700408935547,0.06391900032758713,,ZTF
59265.562395799905,r,17.84269905090332,0.12488900125026703,,ZTF
59265.560023100115,r,17.9197998046875,0.13617999851703644,,ZTF
59265.55765049998,r,17.936100006103516,0.11978299915790558,,ZTF
59265.55527780019,r,17.97719955444336,0.09801000356674194,,ZTF
59264.56216439977,r,17.83810043334961,0.0872580036520958,,ZTF
59264.559733800124,r,17.929500579833984,0.09341499954462051,,ZTF
59264.55730320001,r,17.92930030822754,0.06455100327730179,,ZTF
59264.554861099925,r,17.91830062866211,0.09137900173664093,,ZTF
59263.5630787001,r,17.907899856567383,0.19052700698375702,,ZTF
59263.56065970007,r,17.941099166870117,0.1647389978170395,,ZTF
59262.56403939985,r,18.098899841308594,0.10177599638700485,,ZTF
59262.5616088002,r,17.91860008239746,0.11242400109767914,,ZTF
59262.559178200085,r,17.993499755859375,0.0963980033993721,,ZTF
59258.56043979991,r,18.18899917602539,0.31023699045181274,,ZTF
59256.56721059978,r,18.346099853515625,0.14082400500774384,,ZTF
59256.56482640002,r,18.38050079345703,0.13395699858665466,,ZTF
59256.56244210014,r,18.500099182128906,0.1138250008225441,,ZTF
59317.61081,c,18.563172,0.073212,,ATLAS
59321.618242,c,18.798656,0.088121,,ATLAS
59293.635284,o,17.783658,0.045808,,ATLAS
59303.619265,o,17.973629,0.065839,,ATLAS
59319.607981,o,18.44315,0.079944,,ATLAS
59323.575001,o,18.553371,0.089731,,ATLAS
59327.55626,o,19.103649,0.169572,,ATLAS
59329.611083,o,19.327732,0.173534,,ATLAS
59331.610942,o,19.231595,0.147877,,ATLAS
