time,band,magnitude,e_magnitude,diffmaglim,telescope
58365.14585650014,r,18.49449920654297,0.0850059986114502,,ZTF
58362.141342599876,r,18.440500259399414,0.08606799691915512,,ZTF
58352.22885419987,r,18.043100357055664,0.07945699989795685,,ZTF
58346.17155090021,r,17.938800811767578,0.06735300272703171,,ZTF
58346.14960649982,g,18.997299194335938,0.11347900331020355,,ZTF
58343.171747699846,g,18.929500579833984,0.10918299853801727,,ZTF
58343.15265050018,r,17.963899612426758,0.059741999953985214,,ZTF
58339.15406250022,r,18.070199966430664,0.07413399964570999,,ZTF
58336.20785879996,r,18.178600311279297,0.05569799989461899,,ZTF
58330.29657409992,r,18.681699752807617,0.1297609955072403,,ZTF
58335.353908,c,18.426113,0.051865,,ATLAS
58009.282224,o,17.696393,0.128441,,ATLAS
58327.33085,o,19.062392,0.119847,,ATLAS
58333.313389,o,18.433233,0.071242,,ATLAS
58337.285002,o,18.145892,0.091875,,ATLAS
58341.256215,o,17.914379,0.080253,,ATLAS
58351.253831,o,17.8714,0.090538,,ATLAS
58361.245133,o,18.213388,0.115471,,ATLAS
58363.264113,o,18.280067,0.20278,,ATLAS
58365.283352,o,18.46571,0.183113,,ATLAS
58367.245703,o,18.23685,0.119001,,ATLAS
58371.265804,o,18.605897,0.109688,,ATLAS
58373.259049,o,18.698749,0.152888,,ATLAS
58379.266267,o,18.888748,0.186459,,ATLAS
