time,band,magnitude,e_magnitude,diffmaglim,telescope
58971.360752299894,r,20.158700942993164,0.19389300048351288,,ZTF
58970.39704860002,r,20.316299438476562,0.2374339997768402,,ZTF
58966.41597220022,g,20.91349983215332,0.26982399821281433,,ZTF
58966.37259260006,r,20.161699295043945,0.19059400260448456,,ZTF
58965.35062499996,r,20.06329917907715,0.17317500710487366,,ZTF
58964.40587959997,r,20.066099166870117,0.1487320065498352,,ZTF
58963.29487269977,g,21.049999237060547,0.3685239851474762,,ZTF
58962.306273099966,r,20.01449966430664,0.15915000438690186,,ZTF
58961.422824100126,r,20.039100646972656,0.20291799306869507,,ZTF
58956.37780090002,g,20.934499740600586,0.2926659882068634,,ZTF
58956.32015050016,r,19.62420082092285,0.1041800007224083,,ZTF
58955.42194439983,r,19.7539005279541,0.1404460072517395,,ZTF
58955.399178199936,g,20.824100494384766,0.3071959912776947,,ZTF
58954.461736099795,r,19.702800750732422,0.16635699570178986,,ZTF
58944.402361100074,r,19.124300003051758,0.12481799721717834,,ZTF
58943.464838000014,r,18.98259925842285,0.10699199885129929,,ZTF
58943.421747699846,g,19.70789909362793,0.18909700214862823,,ZTF
58941.42217590008,r,19.00040054321289,0.09869399666786194,,ZTF
58939.45593750011,g,19.36910057067871,0.22304600477218628,,ZTF
58936.4656134001,g,19.45709991455078,0.12602800130844116,,ZTF
58936.45652779983,r,18.86079978942871,0.07854100316762924,,ZTF
58914.50668979995,r,19.576200485229492,0.11594600230455399,,ZTF
58914.481030100025,g,19.5177001953125,0.16283200681209564,,ZTF
58911.49681709986,r,20.46339988708496,0.2432290017604828,,ZTF
58911.42938659992,g,20.547399520874023,0.2470420002937317,,ZTF
58931.553614,c,18.926964,0.084675,,ATLAS
58959.503517,c,19.831297,0.202443,,ATLAS
58917.527495,o,18.875341,0.145589,,ATLAS
58925.599029,o,18.791955,0.159046,,ATLAS
58933.530128,o,18.832858,0.113342,,ATLAS
58937.539118,o,18.856919,0.116412,,ATLAS
58941.508658,o,18.991225,0.162459,,ATLAS
58958.603950765646,w,19.857875,0.016216735183137283,,Pan-STARRS
58986.34954123652,w,20.718975,0.04917007050364476,,Pan-STARRS
58995.49501764825,w,20.82125,0.016989898959872695,,Pan-STARRS
59019.404777089876,w,21.535400000000003,0.18466667268351428,,Pan-STARRS
59022.408234762945,w,21.184700000000003,0.06845304960335957,,Pan-STARRS
59323.5681743547,w,24.9744,3.09696,,Pan-STARRS
59408.4343240881,w,25.5411,10.2239,,Pan-STARRS
60049.5841007252,w,24.8596,5.80928,,Pan-STARRS
60091.3426276445,w,25.5978,10.3703,,Pan-STARRS
