time,band,magnitude,e_magnitude,diffmaglim,telescope
58320.41314810002,g,20.182600021362305,0.21213899552822113,,ZTF
58320.36931709992,r,19.995899200439453,0.15919099748134613,,ZTF
58317.411608799826,r,19.608200073242188,0.18285100162029266,,ZTF
58317.364467599895,g,19.941999435424805,0.19417500495910645,,ZTF
58314.408819399774,r,19.71419906616211,0.15866200625896454,,ZTF
58314.36930559995,g,19.75,0.13328500092029572,,ZTF
58311.348819400184,g,19.486799240112305,0.12700000405311584,,ZTF
58308.393692099955,g,19.438899993896484,0.13005000352859497,,ZTF
58308.369328700006,r,19.319799423217773,0.20861999690532684,,ZTF
58299.450682899915,g,18.927900314331055,0.13638299703598022,,ZTF
58299.40142360004,r,19.136899948120117,0.1769459992647171,,ZTF
58296.455266200006,g,18.902099609375,0.11499500274658203,,ZTF
58296.329479199834,r,18.988399505615234,0.11981400102376938,,ZTF
58293.42737270007,g,18.79680061340332,0.0804309993982315,,ZTF
58293.32956020022,r,18.92840003967285,0.08880600333213806,,ZTF
58290.41262729978,g,18.707300186157227,0.0713609978556633,,ZTF
58290.39138890011,r,18.964000701904297,0.07266499847173691,,ZTF
58287.45576390019,r,18.940900802612305,0.051690999418497086,,ZTF
58284.38702550018,g,18.542800903320312,0.06459300220012665,,ZTF
58284.345393499825,r,18.823400497436523,0.05088299885392189,,ZTF
58281.41122689983,g,18.620100021362305,0.02817700058221817,,ZTF
58281.36322919978,r,18.89579963684082,0.04526500031352043,,ZTF
58278.382060199976,g,18.66160011291504,0.029239000752568245,,ZTF
58278.32945600012,r,18.896299362182617,0.04798699915409088,,ZTF
58275.39363430021,r,18.940500259399414,0.05614199861884117,,ZTF
58272.5,g,18.592500686645508,0.048583999276161194,,ZTF
58272.5,r,18.815000534057617,0.06459199637174606,,ZTF
58269.5,g,18.597400665283203,0.0872339978814125,,ZTF
58266.5,g,18.61199951171875,0.08038599789142609,,ZTF
58256.555964,c,18.813785,0.075817,,ATLAS
58280.52365,c,18.679315,0.069484,,ATLAS
58284.51504,c,18.668637,0.06449,,ATLAS
58308.492397,c,19.187236,0.106941,,ATLAS
58312.466505,c,19.268038,0.116331,,ATLAS
58248.573634,o,19.517045,0.183842,,ATLAS
58250.559756,o,18.941507,0.185203,,ATLAS
58262.564425,o,18.788565,0.084393,,ATLAS
58264.547062,o,18.879621,0.167164,,ATLAS
58266.52065,o,18.749532,0.149536,,ATLAS
58272.51286,o,18.711133,0.196545,,ATLAS
58274.508307,o,18.666338,0.129648,,ATLAS
58278.510638,o,18.744611,0.104382,,ATLAS
58282.52735,o,18.768132,0.096881,,ATLAS
58286.502123,o,18.768188,0.108329,,ATLAS
58288.535152,o,18.852209,0.140945,,ATLAS
58290.478624,o,18.727007,0.101219,,ATLAS
58292.497299,o,18.800152,0.101984,,ATLAS
58294.482219,o,18.792168,0.134592,,ATLAS
58296.536353,o,18.760263,0.121191,,ATLAS
58298.446907,o,18.984708,0.134948,,ATLAS
58310.453071,o,18.832237,0.10821,,ATLAS
58318.438204,o,19.343492,0.1706,,ATLAS
58322.432363,o,19.18068,0.169563,,ATLAS
