time,band,magnitude,e_magnitude,diffmaglim,telescope
58070.574236,o,18.392589,0.095221,,ATLAS
58074.554197,o,17.89075,0.062459,,ATLAS
58078.540867,o,17.846195,0.062343,,ATLAS
58091.492846,o,18.388867,0.102914,,ATLAS
58094.512427,o,18.293894,0.12734,,ATLAS
58098.497935,o,18.905922,0.162591,,ATLAS
58100.529263,o,18.996299,0.165744,,ATLAS
58102.504194,o,18.905434,0.159027,,ATLAS
58112.501994,o,19.369268,0.160306,,ATLAS
