TNS Name,flux,flux_err,T_rise,T_rise_upper,T_rise_lower,T_fall,T_fall_upper,T_fall_lower,T_max,T_max_err,t_minus_half,t_minus_half_err,t_plus_half,t_plus_half_err,t_minus_five,t_plus_five
2020sgf,366.37598481265917,4.524072498355349,7.0002924066041885,0.36906182208934535,-0.3657953498061177,104.48722351341752,3.8793909076936046,-4.14412979042136,59124.36805631972,0.9283906691741071,59102.800195239106,0.4424566153169775,59204.056574094444,1.9471175820303301,59082.91430758558,59422.612617
2020sym,77.99976694741378,9.599127367844966,2.286268529683091,1.2304077141192118,-1.2214233023518934,42.45000904699863,8.676640494921259,-10.425660925609165,59093.80724133943,3.4266424576400993,59086.743282689,2.26724590297905,59127.17507789201,4.2241805419516245,59077.35599818919,59270.10779787788
2020sya,180.95898505585708,7.7837733077380085,2.7390830466561034,0.43429593516337794,-0.47052850476596175,31.655561322406598,3.4394002335541884,-3.6038635435599744,59111.57082587161,0.9635364260554781,59103.74910211114,0.47987021918255096,59136.72041125243,1.4538690729147785,59095.27356991892,59209.87679874775
2020tdu,107.31863574698417,11.355727199256517,2.6972693202111793,0.46220492082584563,-0.5085923726857868,14.296844924932284,2.9182017473063464,-3.7282224018104486,59107.43281140477,1.213209461937823,59100.73661353483,0.6866350614328928,59120.55775850008,1.6902433908954098,59092.41124501802,59153.17762031531
2021nu,76.38693008029637,25.600566045556253,5.5103764397619965,3.2056757179064364,-3.7569600477083753,62.73106608939294,22.06359175865194,-17.993692293190307,59237.73823071688,10.459847527504982,59223.146308345145,5.893258487435099,59280.03359521326,14.973723520327638,59205.6757562993,59419.97254584184
2021qv,281.7719961394862,23.30356179169688,2.9082055929939403,0.6250144118685523,-0.6797632825707312,38.944661816849134,2.3323168320969927,-2.4381269335573066,59232.93491209822,1.949474916436465,59224.340905405996,0.8914782069683163,59263.566684088655,1.1527812902099284,59214.672141497496,59363.0099241972
2021bm,287.0098653151883,33.59654571165981,0.6620936339840102,0.3731311147028091,-0.41641250056956336,19.559979265475473,1.8394292327589774,-1.9737799033928063,59218.96398383778,5.316021596810092,59211.19897789518,38.63585437753037,59232.80183420162,3.773106503109998,59215.56811176276,59280.938542233234
2021tf,31474.823507868332,19283.855116170005,99.46509082897937,68.76215760252843,-86.42577695925347,234.88205530727586,78.74720296358817,-47.14828580530761,103745.50168167119,66740.15107346354,,,,,,57527.600049
2021rjj,180.19718361952664,5.954190286361803,3.076079405523098,0.29907128619721446,-0.3052036386368009,18.91055518329445,1.199117330856879,-1.3410913437066654,59406.30911082985,0.6346175040072589,59398.54051306685,0.4421819774424533,59423.125566480514,0.8229425686484966,59388.82899134535,59467.23674392793
2021rnq,190.61679349341927,13.32386892976795,1.812348726073996,0.572679462280111,-0.5525931879552197,19.032509692024913,2.1585633016226353,-1.979622790653199,59397.11205973535,1.3278565735088164,59392.19227813527,0.46496554164618786,59412.51176136457,0.9146183614990012,59386.64688185686,59459.239261329334
