local_designation ps1_designation id followup_flag_date
6A3Pltz PS16pw 1115307741025726700 2016-01-14
6A3Plta PS16pc 1110820411065443000 2016-01-14
6A3Ppyb PS16vd 1112547301060524800 2016-01-14
6A3Plte PS16pb 1034809501101608700 2016-01-14
6A3Pmjr PS16rg 1020334851093806000 2016-01-14
6A3Pmzh PS16ti 1112656911052346000 2016-01-14
6A3Pqqh PS16zn 1035346281102115000 2016-01-14
6A3Pqqo PS16zo 1053743041115352300 2016-01-14
6A3Pmkd PS16si 1113843581105216600 2016-01-14
6A3Pmka PS16sj 1115141871083648400 2016-01-14
6A3Ppwp PS16ve 1112930831104636900 2016-01-14
6A3Pluc PS16pv 1112727361144611600 2016-01-14
6A3Pmkw PS16sh 1113528251145158500 2016-01-14
6A3Ppwy PS16vc 1094543511244234400 2016-01-14
6A3Pmkb PS16sm 1101610180101915000 2016-01-15
6A3Pmjb PS16rm 1101941150091917400 2016-01-15
6A3Plsp PS16pn 1104659040104216300 2016-01-15
6A3Plst PS16po 1105059480102526400 2016-01-15
6A3Pmit PS16ro 1104124010092820600 2016-01-15
6A3Ppvr PS16uy 1104419230084617200 2016-01-15
6A3Pltt PS16pz 1021607691035837100 2016-01-15
6A3Pmjc PS16rk 1100123631033320100 2016-01-15
6A3Pltq PS16py 1021420211053343200 2016-01-15
6A3Plto PS16px 1020928131041942200 2016-01-15
6A3Ppxr PS16vf 1102702991035225300 2016-01-15
6A3Plsr PS16pp 1105112701015343600 2016-01-15
6A3Pmja PS16rj 1044310751043342800 2016-01-15
6A3Pqrr PS16aam 1110147661033343600 2016-01-15
6A3Pmjt PS16so 1110455571025804500 2016-01-15
6A3Plsu PS16pe 1035729891055502000 2016-01-15
6A3Plty PS16qa 1045754211050826900 2016-01-15
6A3Pltf PS16pk 1101944651073901700 2016-01-15
6A3Pltb PS16pj 1101502381074831100 2016-01-15
6A3Pmkc PS16sn 1103059991044933300 2016-01-15
6A3Pltc PS16pm 1104514501061106100 2016-01-15
6A3Plss PS16pd 1035517381062542600 2016-01-15
6A3Pmzd PS16sz 1050716611205349000 2016-01-15
6A3Pmil PS16rn 1102512001192915300 2016-01-15
6A3Pmiy PS16rl 1101136001190943300 2016-01-15
6A3Plun PS16qb 1101049211214807500 2016-01-15
6A3Plsx PS16pi 1083052361250644000 2016-01-15
6A3Pmko PS16sk 1080038961272913300 2016-01-15
6A3Plsw PS16pf 1081634661242943300 2016-01-15
6A3Plsk PS16ph 1082909591245828800 2016-01-15
6A3Pmke PS16sl 1083426251255759700 2016-01-15
6A3Plso PS16pg 1081817181245842600 2016-01-15
6A3Pqri PS16aal 1101222871172236400 2016-01-15
6A3Pqqn PS16zp 1080529421292753500 2016-01-15
6A3Plsv PS16pl 1102626021173029200 2016-01-15
6A3Pqrg PS16aak 1080916731323458600 2016-01-15
6A3Plsn PS16ps 1130125080071802000 2016-01-16
6A3Pmib PS16rf 1134737590054829000 2016-01-16
6A3Pltd PS16pt 1132612670033813000 2016-01-16
6A3Pmki PS16sp 1134939890065135200 2016-01-16
6A3Pmid PS16rr 1135457770032525300 2016-01-16
6A3Pltv PS16qd 1133311120004951300 2016-01-16
6A3Pmis PS16rq 1135408710034808500 2016-01-16
6A3Plsq PS16pu 1132824680015627300 2016-01-16
6A3Pmio PS16rp 1131507951003356200 2016-01-16
6A3Pqrt PS16aan 1090631231102100400 2016-01-16
6A3Pmzi PS16tj 1092348791083910500 2016-01-16
6A3Pltr PS16qc 1092319561120040400 2016-01-16
6A3Plsz PS16pr 1095049131081613800 2016-01-16
6A3Pqru PS16aao 1091020401122807800 2016-01-16
6A3Plsl PS16pq 1095019721122834800 2016-01-16
6A3Pluk PS16qf 1035923040230722200 2016-01-17
6A3Plup PS16qe 1035902470191554500 2016-01-17
6A3Pltx PS16qk 1045017120233139100 2016-01-17
6A3Pmjh PS16rt 1043200470173913000 2016-01-17
6A3Plue PS16qj 1043146140181826500 2016-01-17
6A3Plub PS16ql 1045639890191653500 2016-01-17
6A3Pmjn PS16ru 1045402250193712900 2016-01-17
6A3Pmiw PS16rs 1042148220154519300 2016-01-17
6A3Pqrz PS16aaq 1053320080143913200 2016-01-17
6A3Pluj PS16qm 1053353960144117200 2016-01-17
6A3Pmix PS16rx 1055915990145817900 2016-01-17
6A3Pmic PS16rw 1054444420135238200 2016-01-17
6A3Pmyw PS16ta 1122255790140348500 2016-01-17
6A3Pmkl PS16sq 1060443910125857700 2016-01-17
6A3Pqry PS16aap 1041853000161207900 2016-01-17
6A3Pltw PS16qz 1123424980132332300 2016-01-17
6A3Pmji PS16sg 1125510630121421400 2016-01-17
6A3Pqnz PS16wf 1120104140102228100 2016-01-17
6A3Ppyi PS16wg 1120513430085925900 2016-01-17
6A3Pltu PS16qx 1122158440093023400 2016-01-17
6A3Pmkm PS16sw 1121325060082201600 2016-01-17
6A3Pmkn PS16sx 1121820730090631000 2016-01-17
6A3Ppwg PS16vg 1124832820113920600 2016-01-17
6A3Plua PS16rd 1125028030105029000 2016-01-17
6A3Pmih PS16sb 1121329450001853200 2016-01-17
6A3Plut PS16rc 1124924330000847400 2016-01-17
6A3Pmkg PS16sy 1122826100082019800 2016-01-17
6A3Pmin PS16sa 1120739271020213800 2016-01-17
6A3Pmjz PS16su 1091059091043549700 2016-01-17
6A3Pmjk PS16sd 1123954091025139300 2016-01-17
6A3Pluf PS16qy 1122246361005853400 2016-01-17
6A3Pltp PS16ra 1123803061040954100 2016-01-17
6A3Pmjm PS16rz 1120132171044758600 2016-01-17
6A3Pluo PS16qs 1094834761062454300 2016-01-17
6A3Pltm PS16qw 1122143571074347800 2016-01-17
6A3Pmkh PS16sv 1120252821014857800 2016-01-17
6A3Pluu PS16qv 1122123601050857500 2016-01-17
6A3Pmjl PS16sf 1124443111040549000 2016-01-17
6A3Plul PS16qu 1121029371031644400 2016-01-17
6A3Plui PS16qt 1120532111062103700 2016-01-17
6A3Pluh PS16rb 1124126241053351500 2016-01-17
6A3Pmig PS16sc 1121928221051448400 2016-01-17
6A3Pmij PS16se 1124030971055218600 2016-01-17
6A3Pmiu PS1-12gc 1075713821222252800 2016-01-17
6A3Pmjs PS16ry 1075340331210120300 2016-01-17
6A3Pmim PS16rv 1050339851265541800 2016-01-17
6A3Plts PS16qh 1041241791284211000 2016-01-17
6A3Pmkj PS16ss 1082047871351523000 2016-01-17
6A3Pmkf PS16sr 1080545381335324400 2016-01-17
6A3Pltn PS16qg 1040115671331658300 2016-01-17
6A3Plud PS16qn 1065631901370822800 2016-01-17
6A3Pmkk PS16st 1084633681375837100 2016-01-17
6A3Pluv PS16qo 1072011311370022100 2016-01-17
6A3Plum PS16qr 1080023501392303000 2016-01-17
6A3Pqnv PS16we 1072722441443701000 2016-01-17
6A3Plus PS16qp 1072135591404909100 2016-01-17
6A3Pqsa PS16aar 1071228561421606800 2016-01-17
6A3Pqsb PS16aas 1080226851434826600 2016-01-17
6A3Pluq PS16qq 1072522981445052900 2016-01-17
6A3Pqka PS16wh 1031437290255743700 2016-01-18
6A3Pqsg PS16aat 1035508260242302200 2016-01-18
6A3Pqno PS16wj 1050847110204301300 2016-01-18
6A3Pqoh PS16wk 1054227050234653500 2016-01-18
6A3Pmze PS16te 1054940710214333200 2016-01-18
6A3Pmyy PS16td 1052303970175748300 2016-01-18
6A3Pmzr PS16tl 1055319580174356800 2016-01-18
6A3Pmza PS16tb 1044445550153810700 2016-01-18
6A3Pnyp PS16tk 1052203360161320300 2016-01-18
6A3Pqsi PS16aau 1040054840114424800 2016-01-18
6A3Ppxv PS16vh 1055631430163437600 2016-01-18
6A3Pqod PS16wi 1042713430102900200 2016-01-18
6A3Pmzc PS16tc 1045542780103554800 2016-01-18
6A3Pmzn PS16tq 1103305240015539900 2016-01-18
6A3Pmzt PS16tp 1103155470014952500 2016-01-18
6A3Pmyx PS16tf 1104638450022009100 2016-01-18
6A3Pqho PS16wl 1130040360001251900 2016-01-18
6A3Pqqj PS16zq 1130140601002107200 2016-01-18
6A3Ppxq PS16vj 1133656861003801200 2016-01-18
6A3Pqqi PS16zr 1130915661023334900 2016-01-18
6A3Pmzo PS16ts 1130301581010310500 2016-01-18
6A3Pmzv PS16to 1101102900021721900 2016-01-18
6A3Pmzq PS16tt 1132256911003103300 2016-01-18
6A3Pqqf PS16zs 1131611311023606900 2016-01-18
6A3Pmzs PS16tu 1135317451054552100 2016-01-18
6A3Pmzu PS16tr 1110229951072241400 2016-01-18
6A3Pmzb PS16tg 1132254541052859800 2016-01-18
6A3Pqqe PS16zt 1133046071045744200 2016-01-18
6A3Pmyv PS16th 1135211701065730100 2016-01-18
6A3Pmzp PS16tm 1090436661102330700 2016-01-18
6A3Pnyn PS16tn 1090749341085324600 2016-01-18
6A3Ppxj PS16vk 1133921821033111700 2016-01-18
6A3Pqsk PS16aav 1085559651323849200 2016-01-18
6A3Ppxf PS16vi 1085305431311343800 2016-01-18
6A3Ppxe PS16vl 1020610770281714200 2016-01-19
6A3Ppwh PS16vm 1023213140290452500 2016-01-19
6A3Pqqb PS16zv 1042239330282141700 2016-01-19
6A3Pqqc PS16zu 1023813230242740800 2016-01-19
6A3Pqjz PS16wm 1042946240250959300 2016-01-19
6A3Pqpo PS16zz 1123450420081458500 2016-01-19
6A3Pqpp PS16zy 1123047720050253700 2016-01-19
6A3Pqpn PS16aaa 1124558210051137100 2016-01-19
6A3Pqpm PS16aab 1124934080061955200 2016-01-19
6A3Pnyo PS16ty 1124902770043531100 2016-01-19
6A3Pqjc PS16wq 1113636160030438200 2016-01-19
6A3Pqit PS16wp 1112617310025911200 2016-01-19
6A3Pqjo PS16ws 1115235451000102700 2016-01-19
6A3Pqij PS16wu 1123242490023312600 2016-01-19
6A3Pqjl PS16wv 1124340930000457000 2016-01-19
6A3Ppyh PS16vo 1124126780014543500 2016-01-19
6A3Ppye PS16vn 1121958790013645300 2016-01-19
6A3Pnyr PS16tx 1124407660010308700 2016-01-19
6A3Pqiv PS16wt 1120139350052246100 2016-01-19
6A3Pqis PS16wo 1090529371184735200 2016-01-19
6A3Ppyo PS16wr 1114829540025231100 2016-01-19
6A3Pnyq PS16tv 1094432241243021200 2016-01-19
6A3Pqio PS16ww 1125630300012054300 2016-01-19
6A3Pnys PS16tw 1102407211133657300 2016-01-19
6A3Pqqa PS16zw 1062051381463716700 2016-01-19
6A3Pqpy PS16zx 1063639211490621700 2016-01-19
6A3Pqoc PS16wn 1065610751560422000 2016-01-19
6A3Pqia PS16xk 1100510610275557700 2016-01-20
6A3Ppyn PS16xj 1100339400261016300 2016-01-20
6A3Ppyp PS16xd 1060936480200619600 2016-01-20
6A3Pqhq PS16xc 1060851760200104000 2016-01-20
6A3Pqjf PS16xf 1091031620223031900 2016-01-20
6A3Pqhx PS16xi 1100028560200431200 2016-01-20
6A3Ppyj PS16xe 1085500680163251200 2016-01-20
6A3Pqid PS16xh 1095311360180418700 2016-01-20
6A3Ppxg PS16vq 1093439580164607300 2016-01-20
6A3Pqig PS16xg 1091117620154116400 2016-01-20
6A3Pqpl PS16aac 1010654440071059300 2016-01-20
6A3Ppyk PS16wx 1010544930064756300 2016-01-20
6A3Pqjp PS16wz 1014251720060845000 2016-01-20
6A3Ppoh PS16ud 1110707760052245000 2016-01-20
6A3Pqiq PS16wy 1013949170025327000 2016-01-20
6A3Pqhp PS16xa 1050429701600022300 2016-01-20
6A3Ppxk PS16vp 1052111051624718200 2016-01-20
6A3Ppnm PS16uc 1053340671654704600 2016-01-20
6A3Pqjh PS16xb 1052919101703053300 2016-01-20
6A3Pqix PS16xo 1051233080283655000 2016-01-21
6A3Ppxh PS16vr 1052651680285203400 2016-01-21
6A3Pqjd PS16xq 1062634920312645000 2016-01-21
6A3Pqpg PS16aad 1064318830283034700 2016-01-21
6A3Pqjx PS16xr 1064018420284626700 2016-01-21
6A3Pqnu PS16xn 1050924610245700500 2016-01-21
6A3Ppwf PS16vs 1054415870264529300 2016-01-21
6A3Ppnu PS16ue 1063002260275010300 2016-01-21
6A3Pqiu PS16xp 1052559540251539800 2016-01-21
6A3Pqje PS16xm 1023841030133233400 2016-01-21
6A3Pqht PS16xl 1022153130140448200 2016-01-21
6A3Pqib PS16ya 1141912751035825400 2016-01-21
6A3Pqhw PS16yb 1142329361045838300 2016-01-21
6A3Ppvy PS16va 1141054151043326100 2016-01-21
6A3Ppog PS16uh 1134652201072349400 2016-01-21
6A3Poqu PS16ub 1133454471105904500 2016-01-21
6A3Ppyg PS16vz 1132608671111131100 2016-01-21
6A3Pqjt PS16xy 1141156581040408200 2016-01-21
6A3Ppxu PS16wb 1143432611051429200 2016-01-21
6A3Pqih PS16xu 1132920571121336500 2016-01-21
6A3Pqhy PS16xw 1135930051013017300 2016-01-21
6A3Pqhv PS16xz 1141645761013110200 2016-01-21
6A3Ppxz PS16wa 1140040091024634600 2016-01-21
6A3Pqhr PS16xv 1133855661134625400 2016-01-21
6A3Pqin PS16xt 1124711241174006100 2016-01-21
6A3Ppnz PS16ug 1130330291194628600 2016-01-21
6A3Pqja PS16xx 1140158131150017100 2016-01-21
6A3Ppvt PS16uz 1134314981155300200 2016-01-21
6A3Ppya PS16vy 1122234061193120700 2016-01-21
6A3Ppxn PS16vw 1091921051371016300 2016-01-21
6A3Poqv PS16ua 1101934721390047500 2016-01-21
6A3Pqpc PS16aag 1100208401351531500 2016-01-21
6A3Ppyl PS16xs 1124214601173214300 2016-01-21
6A3Ppxc PS16vx 1102847471394951600 2016-01-21
6A3Ppxd PS16vv 1091100501420046600 2016-01-21
6A3Ppxx PS16vt 1075914331492145900 2016-01-21
6A3Pqpb PS16aah 1100923581402850000 2016-01-21
6A3Pqpd PS16aaf 1095421301374743700 2016-01-21
6A3Ppxw PS16vu 1081549561542205100 2016-01-21
6A3Ppnv PS16uf 1102937751414046400 2016-01-21
6A3Pqpe PS16aae 1084628491534531300 2016-01-21
6A3Poqt PS16tz 1085239111523115700 2016-01-21
6A3Ppof PS16ui 1113840221034732600 2016-01-22
6A3Pqii PS16yc 1122348171060200200 2016-01-22
6A3Ppnx PS16uk 1093142510301301100 2016-01-23
6A3Ppve PS16um 1083451060275431900 2016-01-23
6A3Ppnk PS16ul 1132347270133646800 2016-01-23
6A3Ppnl PS16uj 1013637681172355800 2016-01-23
6A3Pqjg PS16ye 1135126780142004100 2016-01-23
6A3Pqou PS16zl 1015241321164428000 2016-01-23
6A3Pqip PS16yd 1011059181205122400 2016-01-23
6A3Pqow PS16aaj 1011805011210841400 2016-01-23
6A3Pqox PS16aai 1011459101220701800 2016-01-23
6A3Ppvf PS16uw 1135324751154044800 2016-01-24
6A3Pqot PS16zm 1144812351153833200 2016-01-24
6A3Ppvg PS16ux 1143009801173537300 2016-01-24
6A3Pqjv PS16yn 1141753651182714300 2016-01-24
6A3Pqjb PS16yo 1142832721193018000 2016-01-24
6A3Pqim PS16ym 1141415281222843900 2016-01-24
6A3Pqjr PS16yp 1143640881222620400 2016-01-24
6A3Ppym PS15dpq 1030912741273117000 2016-01-24
6A3Ppva PS16up 1013513541261620200 2016-01-24
6A3Pqjm PS16yf 1013332701303427200 2016-01-24
6A3Pqju PS16yg 1013354161302610700 2016-01-24
6A3Ppwb PS16wc 1013345201304306900 2016-01-24
6A3Ppvc PS16uq 1015342421295610500 2016-01-24
6A3Ppvi PS16uo 1011725121325517000 2016-01-24
6A3Ppvd PS16un 1010732711320531400 2016-01-24
6A3Pqjk PS16yh 1032009271305738600 2016-01-24
6A3Ppvp PS16vb 1113646131361719000 2016-01-24
6A3Ppwu PS16wd 1114217991380119200 2016-01-24
6A3Pqiy PS16yl 1114554981413145400 2016-01-24
6A3Pqil PS16yi 1073301871620139400 2016-01-24
6A3Ppvb PS16us 1080415941613342400 2016-01-24
6A3Pqjy PS16yj 1075850661660739200 2016-01-24
6A3Ppvj PS16uu 1091631421622858600 2016-01-24
6A3Ppuz PS16ur 1071637661675332200 2016-01-24
6A3Ppvh PS16ut 1091505111740733300 2016-01-24
6A3Pqik PS16yk 1095831451615704500 2016-01-24
6A3Ppvk PS16uv 1095908701815335600 2016-01-24
6A3Pqns PS16yx 1133736310292120700 2016-01-25
6A3Pqhu PS16yt 1052528610141729600 2016-01-25
6A3Pqjq PS16yr 1051445140142649200 2016-01-25
6A3Pqhz PS16ys 1052215550133339400 2016-01-25
6A3Pqor PS16yw 1131653331055807900 2016-01-25
6A3Pqic PS16yu 1061705611624829600 2016-01-25
6A3Pqjn PS16yq 1032953761172404000 2016-01-25
6A3Pqhk PS16yv 1104328631805332500 2016-01-25
6A3Pqoe PS16yz 1052958381052430400 2016-01-26
6A3Pqnm PS16zh 1143851121101750900 2016-01-26
6A3Pqnl PS16zi 1144816401110038600 2016-01-26
6A3Pqnk PS16zj 1150313271141424100 2016-01-26
6A3Pqng PS16zg 1141641211155422800 2016-01-26
6A3Pqnj PS16yy 1022658581205630200 2016-01-26
6A3Pqnh PS16zk 1150450051143105200 2016-01-26
6A3Pqni PS16za 1071122781472857900 2016-01-26
6A3Pqnn PS16zb 1074848261543544700 2016-01-26
6A3Pqnf PS16zc 1075528691520928600 2016-01-26
6A3Pqne PS16zf 1111401711675128500 2016-01-26
6A3Pqnd PS16zd 1082021221652647600 2016-01-26
6A3Pqkb PS16ze 1110713051650557600 2016-01-26
6A3Pqvq PS16aay 1141436211094010400 2016-01-27
6A3Pqwa PS16aaz 1144330201081220600 2016-01-27
6A3Pqvt PS16aaw 1051100501191615200 2016-01-27
6A3Pqvw PS16aax 1054131191201202900 2016-01-27
6A3Pqvu PS16abc 1085240091393136900 2016-01-28
6A3Pqvm PS16abb 1081129661431416900 2016-01-28
6A3Pqvi PS16aba 1080747021550837100 2016-01-28
6A3Pugf PS16aeb 1050455431080020800 2016-01-29
6A3Pzgp PS16anm 1041246821145621700 2016-01-29
6A3Prqx PS16abd 1044741501093649100 2016-01-29
6A3Prqp PS16abe 1070641751383842200 2016-01-29
6A3Pvku PS16afe 1103657691372740800 2016-01-29
6A3Prse PS16abf 1090210211462119700 2016-01-29
6A3Ptpu PS16acg 1120018451461139900 2016-01-29
6A3Pzhy PS16apn 1131625801452322600 2016-01-29
6A3Prqh PS16abh 1092718381481713400 2016-01-29
6A3Prro PS16abi 1143229191495333300 2016-01-29
6A3Pvla PS16aff 1120307391535840600 2016-01-29
6A3Puei PS16ach 1120123301560636300 2016-01-29
6A3Ptpl PS16aci 1123111221572943900 2016-01-29
6A3Prrn PS16abj 1150527781445713400 2016-01-29
6A3Ptpw PS16acj 1130519361684814200 2016-01-29
6A3Prrz PS16abg 1092311191491207800 2016-01-29
6A3Prrh PS16abk 1041526711031750700 2016-01-30
6A3Pyvz PS16akm 1093831421033959000 2016-01-30
6A3Ptpo PS16acn 1095414951003814100 2016-01-30
6A3Ptpq PS16acl 1092019131021056300 2016-01-30
6A3Prry PS16abm 1050103551065052300 2016-01-30
6A3Prrj PS16abl 1045242171072634700 2016-01-30
6A3Prpz PS16abp 1092800171075741200 2016-01-30
6A3Prqj PS16abn 1081538341171802600 2016-01-30
6A3Pzgw PS16ann 1084951441192429600 2016-01-30
6A3Pyxd PS16akl 1081632911210742100 2016-01-30
6A3Prqm PS16abq 1100051421172443400 2016-01-30
6A3Pueu PS16aea 1083642951191626200 2016-01-30
6A3Ptql PS16ack 1091539631284632600 2016-01-30
6A3Prqr PS16abo 1091354141290452800 2016-01-30
6A3Ptpj PS16acm 1095144731255233700 2016-01-30
6A3Pufw PS16aec 1131103221365504200 2016-01-30
6A3Pvkx PS16afg 1130159701393038200 2016-01-30
6A3Prrk PS16abt 1141028461443830700 2016-01-30
6A3Prqu PS16abs 1140457391401104900 2016-01-30
6A3Prqq PS16abu 1144034331392652100 2016-01-30
6A3Prqt PS16abr 1134356791420110000 2016-01-30
6A3Pyyr PS16akn 1130926081344508400 2016-01-30
6A3Prsc PS16abv 1144339611344439400 2016-01-30
6A3Pyyn PS16ako 1032213931010714600 2016-01-31
6A3Prsd PS16abw 1035631661023004400 2016-01-31
6A3Pufv PS16aed 1032112421062722400 2016-01-31
6A3Pueq PS16acp 1102541411261730200 2016-01-31
6A3Pzfi PS16ano 1035140791042807600 2016-01-31
6A3Ptpz PS16aco 1100902101315029400 2016-01-31
6A3Prqa PS16abx 1100120561313340500 2016-01-31
6A3Pueg PS16acr 1161404031310808100 2016-01-31
6A3Pyzb PS16akp 1102943151253418600 2016-01-31
6A3Prsa PS16abz 1122508271351842400 2016-01-31
6A3Pyyp PS16akq 1122152161393405100 2016-01-31
6A3Ptqd PS16acq 1121436641421202700 2016-01-31
6A3Prtq PS16acb 1124222551424505800 2016-01-31
6A3Pyge PS16akg 1113356921491025300 2016-01-31
6A3Prrb PS16aby 1113223141454303400 2016-01-31
6A3Pruc PS16aca 1112616931564820200 2016-01-31
6B3Prtu PS16acc 1090536380071642700 2016-02-01
6B3Ptqg PS16act 1093404060035948100 2016-02-01
6B3Pyxy PS16akr 1092051000055122000 2016-02-01
6B3Pvkw PS16afh 1030510951110523300 2016-02-01
6B3Ptqs PS16acs 1074029601105559700 2016-02-01
6B3Pugn PS16aee 1073344811154327900 2016-02-01
6B3Pygb PS16aka 1091152431153538900 2016-02-01
6B3Prtw PS16acd 1100405351163055200 2016-02-01
6B3Ptqa PS16acu 1160511551273115800 2016-02-01
6B3Prtr PS16ace 1151415661303445800 2016-02-01
6B3Pueo PS16acw 1162112861295355300 2016-02-01
6B3Pyzi PS16akt 1152326261310014000 2016-02-01
6B3Prts PS16acf 1152239461310902400 2016-02-01
6B3Ptqb PS16acv 1161823231340453800 2016-02-01
6B3Pufy PS16aef 1131156121715910100 2016-02-01
6B3Pyvt PS16aks 1134346181604718100 2016-02-01
6B3Puej PS16acy 1102359780144821600 2016-02-02
6B3Puef PS16ada 1103335180094546000 2016-02-02
6B3Ptpv PS16acz 1102651590031534900 2016-02-02
6B3Pyxb PS16aku 1091159541105801300 2016-02-02
6B3Pugr PS16aey 1091530371142322200 2016-02-02
6B3Pyfc PS16ail 1092457411151743900 2016-02-02
6B3Ptpe PS16acx 1082728161122139900 2016-02-02
6B3Pygt PS16akh 1082056531160700600 2016-02-02
6B3Puhh PS16aex 1074929551183646600 2016-02-02
6B3Puga PS16aeg 1074125271172306500 2016-02-02
6B3Ptpk PS16ade 1130655091262345700 2016-02-02
6B3Ptpg PS16adj 1135528251254413700 2016-02-02
6B3Pyya PS16akw 1130546041274656800 2016-02-02
6B3Pyfs PS16akb 1113556091260629600 2016-02-02
6B3Pugv PS16aez 1110059441300016200 2016-02-02
6B3Pzfz PS16anp 1133725971250346700 2016-02-02
6B3Pugh PS16aei 1114252841273802500 2016-02-02
6B3Ptpt PS16adi 1135029151284531800 2016-02-02
6B3Pueh PS16adh 1131525721332729400 2016-02-02
6B3Puen PS16add 1114542201324308000 2016-02-02
6B3Ptpx PS16adc 1114107421314756000 2016-02-02
6B3Pvkf PS16afk 1134820801272304600 2016-02-02
6B3Pugj PS16aeh 1113404541253311100 2016-02-02
6B3Puha PS16afa 1150633561355114700 2016-02-02
6B3Pvkg PS16afj 1125518481254308500 2016-02-02
6B3Pzhq PS16apo 1110729471320104600 2016-02-02
6B3Pyvq PS16aky 1151427981361906800 2016-02-02
6B3Pvlb PS16afi 1114919981320455600 2016-02-02
6B3Pyxi PS16akv 1110206101365410600 2016-02-02
6B3Ptqe PS16adb 1111249641294626000 2016-02-02
6B3Pzan PS16akx 1134512641340502500 2016-02-02
6B3Ptps PS16adg 1131048431332510800 2016-02-02
6B3Pugd PS16aej 1154928771384925700 2016-02-02
6B3Pycg PS16aim 1120322841385505200 2016-02-02
6B3Ptpr PS16adf 1130926511282454200 2016-02-02
6B3Pxxm PS16agi 1153055591370913100 2016-02-02
6B3Ptrz PS16adk 1152055371394632900 2016-02-02
6B3Ptry PS16adl 1033203270013545500 2016-02-03
6B3Pyze PS16ala 1104605491024548000 2016-02-03
6B3Ptqf PS16adm 1120243341013554800 2016-02-03
6B3Pyxk PS16alb 1121659551033502100 2016-02-03
6B3Pugo PS16ael 1123251141013444600 2016-02-03
6B3Pyzt PS16akz 1093908011072053000 2016-02-03
6B3Ptpm PS16adn 1120345551054455400 2016-02-03
6B3Pvkj PS16afl 1085808961130451600 2016-02-03
6B3Pufq PS16aek 1042535911235849400 2016-02-03
6B3Pzgl PS16anq 1093431591093440600 2016-02-03
6B3Pvkq PS16afm 1121303151264702400 2016-02-03
6B3Ptqh PS16adz 1133441810201208700 2016-02-04
6B3Ptph PS16adx 1120517870082110600 2016-02-04
6B3Puhc PS16afb 1120730960042148500 2016-02-04
6B3Pzeg PS16ant 1124652570060928700 2016-02-04
6B3Pvko PS16afn 1122500940010406500 2016-02-04
6B3Pugm PS16aen 1124415880013913600 2016-02-04
6B3Pywt PS16alc 1120159871105144300 2016-02-04
6B3Pydc PS16ain 1122241351112825200 2016-02-04
6B3Ptpp PS16ady 1122205721115356400 2016-02-04
6B3Puep PS16adu 1111159871155200000 2016-02-04
6B3Ptpy PS16adv 1113835971155245000 2016-02-04
6B3Ptqx PS16adq 1091413011164430200 2016-02-04
6B3Pyfb PS16aio 1123113021130359700 2016-02-04
6B3Pzgt PS16ans 1104134191183006200 2016-02-04
6B3Pzgu PS16anr 1102247551191005200 2016-02-04
6B3Ptrg PS16adt 1110400531171136900 2016-02-04
6B3Ptsc PS16adr 1104443911213214300 2016-02-04
6B3Puge PS16aem 1112259531210646800 2016-02-04
6B3Ptqc PS16ads 1105945531214624800 2016-02-04
6B3Ptqn PS16ado 1032256641260330600 2016-02-04
6B3Ptrm PS16adw 1113947801233928000 2016-02-04
6B3Ptqk PS16adp 1063329171385509000 2016-02-04
6B3Pugb PS16aeu 1125334420130740900 2016-02-05
6B3Pugc PS16aev 1130138600085751600 2016-02-05
6B3Pygq PS16aki 1113820661104123700 2016-02-05
6B3Pvkt PS16afp 1111425961112322300 2016-02-05
6B3Pyzh PS16ald 1113117551093541700 2016-02-05
6B3Pugs PS16afc 1111302331144702900 2016-02-05
6B3Pyxu PS16ale 1114132111111519100 2016-02-05
6B3Pufr PS16aew 1134832310020333500 2016-02-05
6B3Pydi PS16aiq 1110210371135211800 2016-02-05
6B3Pufo PS16aer 1105458191141617700 2016-02-05
6B3Pzch PS16ang 1112955691130358400 2016-02-05
6B3Pufs PS16aet 1114419711145843500 2016-02-05
6B3Pzfu PS16anv 1112339521093449500 2016-02-05
6B3Pugk PS16aes 1114007081114337900 2016-02-05
6B3Pugi PS16aep 1081624591255935200 2016-02-05
6B3Pycl PS16aip 1081439661262252500 2016-02-05
6B3Pufx PS16aeo 1033046701363823000 2016-02-05
6B3Pufu PS16aeq 1083226431371533400 2016-02-05
6B3Pzdn PS16anu 1032739941364254400 2016-02-05
6B3Pvky PS16afo 1031320631383318900 2016-02-05
6B3Pvkb PS16afr 1095540570011908400 2016-02-06
6B3Pyyk PS16alf 1085411171015559800 2016-02-06
6B3Pzev PS16anx 1092215061004105500 2016-02-06
6B3Pycc PS16ait 1092643881025922900 2016-02-06
6B3Pyvw PS16alh 1093553121001754400 2016-02-06
6B3Pzfo PS16any 1095056431035951800 2016-02-06
6B3Pycu PS16ais 1091542131062303900 2016-02-06
6B3Pygy PS16akj 1094630171043323600 2016-02-06
6B3Pyxa PS16ali 1093653871050911600 2016-02-06
6B3Pyww PS16alg 1092320161055207000 2016-02-06
6B3Pzgf PS16anz 1100048081054013300 2016-02-06
6B3Pugq PS16afd 1101410431160030000 2016-02-06
6B3Pybp PS16aiu 1095156291063803300 2016-02-06
6B3Pxzq PS16aib 1103608421182406400 2016-02-06
6B3Pzic PS16apr 1103951991194035600 2016-02-06
6B3Pyde PS16air 1075143301334427300 2016-02-06
6B3Pvka PS16afq 1075155081370556900 2016-02-06
6B3Pzdr PS16anw 1071005991412917300 2016-02-06
