time,band,magnitude,e_magnitude,diffmaglim,telescope
59163.426479,c,19.791346,0.199375,,ATLAS
59170.328642,c,19.814118,0.201588,,ATLAS
59190.281057,c,19.665922,0.167372,,ATLAS
59191.304691,c,19.68391,0.171705,,ATLAS
59197.289411,c,19.84472,0.147751,,ATLAS
59199.292311,c,19.681185,0.174458,,ATLAS
59169.329347,o,19.563875,0.20929,,ATLAS
59173.334628,o,19.481135,0.205436,,ATLAS
59185.34239,o,19.528871,0.178045,,ATLAS
59188.282175,o,19.568788,0.203398,,ATLAS
59189.265915,o,19.457015,0.198512,,ATLAS
59193.309336,o,19.364748,0.134961,,ATLAS
59204.228078,o,19.663115,0.183072,,ATLAS
59100.5768065178,i,24.1129,3.8567,,Pan-STARRS
59484.38094955687,i,23.224875,0.5557049299463394,,Pan-STARRS
59837.58222801153,i,23.605433333333334,0.9099775510051519,,Pan-STARRS
59157.224165512926,w,19.722975,0.06038865097571324,,Pan-STARRS
59191.32419338407,w,19.500200000000003,0.010866922287382877,,Pan-STARRS
59198.27777930828,w,19.56455,0.026407385330622687,,Pan-STARRS
59387.59475555098,w,22.193325,0.12500003666666146,,Pan-STARRS
59440.52424873428,w,23.38725,0.6906541367911051,,Pan-STARRS
59484.5239362485,w,23.23715,0.2001819297539098,,Pan-STARRS
59492.4419749715,w,23.137949999999996,0.35076963475572703,,Pan-STARRS
59822.41942664342,w,24.0847,0.3354449681641792,,Pan-STARRS
59844.41454083938,w,24.477875,0.78398772258669,,Pan-STARRS
59849.36052924125,w,23.652449999999998,0.5675309418877535,,Pan-STARRS
59854.51083121675,w,23.889325,0.26035362330235884,,Pan-STARRS
59868.30647546213,w,23.7967,0.3141179077989661,,Pan-STARRS
59875.2826234138,w,23.7693,1.06005,,Pan-STARRS
59883.29333022775,w,26.0411,0.3087228206660456,,Pan-STARRS
59897.2299634667,w,23.753999999999998,0.12586500705120604,,Pan-STARRS
59910.347304376075,w,24.94285,1.5122978134833984,,Pan-STARRS
