time,band,magnitude,e_magnitude,diffmaglim,telescope
58881.292974499986,r,19.54199981689453,0.14243599772453308,,ZTF
58878.31394679984,r,19.47279930114746,0.13412299752235413,,ZTF
58875.33282409981,g,20.113399505615234,0.19075900316238403,,ZTF
58875.27253470011,r,19.43440055847168,0.12247999757528305,,ZTF
58872.249050899874,g,19.94729995727539,0.16889500617980957,,ZTF
58866.37848380022,g,19.34600067138672,0.11588899791240692,,ZTF
58863.413391199894,g,18.934900283813477,0.11641299724578857,,ZTF
58860.35539350007,r,18.232900619506836,0.09357699751853943,,ZTF
58852.435555600096,r,18.229799270629883,0.06760500371456146,,ZTF
58849.46254630014,g,18.364599227905273,0.07481499761343002,,ZTF
58846.504515,c,18.697997,0.076919,,ATLAS
58870.456851,c,19.364815,0.13713,,ATLAS
58874.483004,c,19.731247,0.194907,,ATLAS
58844.552438,o,19.348725,0.202985,,ATLAS
58850.535021,o,18.413903,0.088872,,ATLAS
58852.485235,o,18.427225,0.092759,,ATLAS
58866.523655,o,18.669699,0.112944,,ATLAS
58868.438308,o,18.742401,0.117847,,ATLAS
58872.49577,o,19.035548,0.154375,,ATLAS
58882.449186,o,18.825929,0.13097,,ATLAS
58884.413495,o,18.899035,0.155625,,ATLAS
58814.63596439174,w,25.292099999999998,0.692940809160493,,Pan-STARRS
58867.52166292802,w,18.877699999999997,0.014474114826130513,,Pan-STARRS
58872.461285574725,w,19.189625,0.010705878447532699,,Pan-STARRS
