time,band,magnitude,e_magnitude,diffmaglim,telescope
59280.436770800035,r,20.096120834350586,0.20083799958229065,,ZTF
59280.386157399975,g,20.023500442504883,0.1860249936580658,,ZTF
59274.40543980012,r,19.61090087890625,0.26703301072120667,,ZTF
59272.44585649995,r,19.20009994506836,0.16016699373722076,,ZTF
59272.38547449978,g,19.052400588989258,0.1693120002746582,,ZTF
59270.40621529985,g,18.939899444580078,0.14162899553775787,,ZTF
59270.36464119982,r,19.146400451660156,0.16241799294948578,,ZTF
59268.49811339984,g,18.80150032043457,0.06971599906682968,,ZTF
59268.36716439994,r,18.94499969482422,0.08862599730491638,,ZTF
59266.494340300094,g,18.88010025024414,0.10889799892902374,,ZTF
59266.3675694,r,19.071399688720703,0.13729499280452728,,ZTF
59264.51942129992,r,19.458099365234375,0.09455200284719467,,ZTF
59264.402326399926,g,19.142200469970703,0.09281300008296967,,ZTF
59262.50697920006,g,20.244600296020508,0.1704310029745102,,ZTF
59262.36614579987,r,20.702999114990234,0.2769260108470917,,ZTF
59266.646745,c,18.928856,0.09388,,ATLAS
59270.485617,o,18.836095,0.145195,,ATLAS
59244.650424177045,i,23.25395,0.2684884448165319,,Pan-STARRS
59278.5844964071,i,19.8821,0.09206081323415224,,Pan-STARRS
59353.3245478221,i,23.675666666666668,0.8610405933133085,,Pan-STARRS
60033.493704326494,i,22.8922,0.7482603958516041,,Pan-STARRS
60043.48749634965,i,22.915425,0.7131201879767541,,Pan-STARRS
60063.39313923735,i,23.4897,1.2706708857922264,,Pan-STARRS
60064.4147740641,i,24.1643,10.7723,,Pan-STARRS
60071.50835927755,i,24.44125,1.6537106291609807,,Pan-STARRS
60072.48413800867,i,23.283425,0.7470212641997996,,Pan-STARRS
60073.48527434375,i,23.370849999999997,0.4978738846334484,,Pan-STARRS
60074.49772603346,i,23.05843333333333,1.3062713896175362,,Pan-STARRS
60095.4377476832,i,22.3583,0.5240963365641846,,Pan-STARRS
60102.4138424248,i,23.0755,2.55108,,Pan-STARRS
