time,band,magnitude,e_magnitude,diffmaglim,telescope
59531.16534719989,r,19.715110778808594,0.17501400411128998,,ZTF
59529.244930599816,g,20.281999588012695,0.26725101470947266,,ZTF
59526.19200230017,g,20.4689998626709,0.15906000137329102,,ZTF
59526.16422449984,r,19.329700469970703,0.08635299652814865,,ZTF
59524.1512616002,g,20.40719985961914,0.184906005859375,,ZTF
59522.21292820014,g,20.107799530029297,0.13069100677967072,,ZTF
59522.20804399997,r,19.090900421142578,0.07868500053882599,,ZTF
59520.27638889989,g,20.051000595092773,0.15626800060272217,,ZTF
59520.212303199805,r,19.02669906616211,0.07916899770498276,,ZTF
59517.20513889985,g,19.780799865722656,0.11196199804544449,,ZTF
59517.14473380009,r,18.863800048828125,0.07491199672222137,,ZTF
59510.29917819984,r,18.397499084472656,0.14481699466705322,,ZTF
59510.25009260001,g,19.134899139404297,0.09936700016260147,,ZTF
59504.31105320016,r,18.311500549316406,0.0864500030875206,,ZTF
59504.23582179984,g,18.70549964904785,0.08145099878311157,,ZTF
59502.26848379988,r,18.21660041809082,0.054255999624729156,,ZTF
59502.244687499944,g,18.664899826049805,0.08071999996900558,,ZTF
59498.222650500014,g,18.7637996673584,0.08247199654579163,,ZTF
59491.29000000004,g,19.579299926757812,0.10468699783086777,,ZTF
59491.22423609998,r,19.14299964904785,0.07651299983263016,,ZTF
59489.28275460005,r,19.514999389648438,0.14876499772071838,,ZTF
59489.28275460005,r,19.514999389648438,0.14876499772071838,,ZTF
59489.23483800003,g,19.701400756835938,0.143885999917984,,ZTF
59489.23483800003,g,19.701400756835938,0.143885999917984,,ZTF
59487.25607640017,g,19.547000885009766,0.11636500060558319,,ZTF
59515.376503,c,19.056678,0.094776,,ATLAS
59518.351871,c,19.367456,0.123577,,ATLAS
59519.353118,c,19.54008,0.146418,,ATLAS
59486.328696,o,19.3736,0.159503,,ATLAS
59490.419032,o,19.360655,0.168415,,ATLAS
59492.437006,o,19.126161,0.203304,,ATLAS
59493.435547,o,18.897884,0.12621,,ATLAS
59494.38651,o,18.757039,0.097993,,ATLAS
59496.384889,o,18.597523,0.089341,,ATLAS
59497.458375,o,18.492964,0.086232,,ATLAS
59501.400683,o,18.326919,0.074709,,ATLAS
59508.370334,o,18.625483,0.203949,,ATLAS
59509.353865,o,18.492484,0.115188,,ATLAS
59510.358532,o,18.417858,0.098143,,ATLAS
59511.372511,o,18.552142,0.089105,,ATLAS
59512.372034,o,18.630791,0.094902,,ATLAS
59513.35583,o,18.648532,0.09287,,ATLAS
59516.418786,o,18.930648,0.117623,,ATLAS
59517.348523,o,18.912112,0.108131,,ATLAS
59520.348086,o,19.339466,0.167664,,ATLAS
59524.299615,o,19.367278,0.179505,,ATLAS
