time,band,magnitude,e_magnitude,diffmaglim,telescope
59821.322534699924,r,20.400991439819336,0.18118661642074585,,ZTF
59816.38170140004,r,20.282499313354492,0.1904429942369461,,ZTF
59814.381736100186,r,20.44529914855957,0.24480099976062775,,ZTF
59810.42442130018,r,20.38249969482422,0.24696600437164307,,ZTF
59808.3815394002,r,20.18910026550293,0.22441400587558746,,ZTF
59803.40446759993,r,19.994400024414062,0.2911339998245239,,ZTF
59801.46271990007,r,19.984399795532227,0.1384190022945404,,ZTF
59798.369953699876,r,19.848800659179688,0.12698499858379364,,ZTF
59795.41025459999,g,20.90049934387207,0.2644380033016205,,ZTF
59795.39297450008,r,19.60569953918457,0.13130499422550201,,ZTF
59788.455069399904,g,20.426700592041016,0.17171700298786163,,ZTF
59788.40921299998,r,19.19529914855957,0.0962349995970726,,ZTF
59786.44758100016,g,20.345300674438477,0.13534100353717804,,ZTF
59786.40898150019,r,18.949600219726562,0.07157500088214874,,ZTF
59784.42534720013,r,18.88800048828125,0.07063400000333786,,ZTF
59784.403472200036,g,20.285200119018555,0.16091099381446838,,ZTF
59782.45084490022,g,20.15130043029785,0.16462600231170654,,ZTF
59782.41151619982,r,18.593399047851562,0.0989840030670166,,ZTF
59780.450127299875,g,19.675500869750977,0.16802099347114563,,ZTF
59780.427870399784,g,19.850299835205078,0.2202170044183731,,ZTF
59778.4438426001,r,18.44219970703125,0.0943249985575676,,ZTF
59778.42762729991,r,18.41309928894043,0.07635500282049179,,ZTF
59775.463391200174,r,18.228300094604492,0.06843200325965881,,ZTF
59775.41177080013,r,18.237600326538086,0.07406199723482132,,ZTF
59772.462314799894,r,18.221900939941406,0.06607100367546082,,ZTF
59772.39124999987,r,18.239900588989258,0.07735300064086914,,ZTF
59770.44714119984,g,18.551700592041016,0.06474199891090393,,ZTF
59770.415636599995,g,18.56999969482422,0.06313800066709518,,ZTF
59768.45135420002,g,18.600900650024414,0.06090199947357178,,ZTF
59768.40428239992,g,18.600299835205078,0.0575300008058548,,ZTF
59764.434756900184,g,19.592899322509766,0.09252999722957611,,ZTF
59764.38908560015,r,19.32430076599121,0.12595899403095245,,ZTF
59766.53593,c,18.760436,0.076627,,ATLAS
59769.539486,c,18.480099,0.063173,,ATLAS
59767.538027,o,18.669746,0.115346,,ATLAS
59768.593398,o,18.483218,0.098077,,ATLAS
59770.554709,o,18.28852,0.077292,,ATLAS
59771.566474,o,18.32247,0.090274,,ATLAS
59772.526289,o,18.320258,0.103819,,ATLAS
59775.515217,o,18.385131,0.119037,,ATLAS
59776.560388,o,18.314953,0.103128,,ATLAS
59778.566975,o,18.485963,0.106424,,ATLAS
59779.528277,o,18.391696,0.103506,,ATLAS
59780.521711,o,18.496239,0.104836,,ATLAS
59782.535537,o,18.668175,0.100302,,ATLAS
59783.562362,o,18.874428,0.122936,,ATLAS
59787.505669,o,19.071791,0.170506,,ATLAS
59788.507998,o,19.111465,0.175077,,ATLAS
