time,band,magnitude,e_magnitude,diffmaglim,telescope
59130.2537153,r,20.08919906616211,0.18061000108718872,,ZTF
59118.32932869997,r,19.957799911499023,0.1512410044670105,,ZTF
59118.29079859983,r,20.20359992980957,0.22257199883460999,,ZTF
59117.33619209984,r,20.057899475097656,0.14204899966716766,,ZTF
59116.33465280011,r,20.077499389648438,0.15815599262714386,,ZTF
59116.293009299785,g,20.36370086669922,0.1617880016565323,,ZTF
59115.3141667,r,20.039899826049805,0.1845570057630539,,ZTF
59114.33590279985,g,20.351200103759766,0.23117700219154358,,ZTF
59114.312951399945,r,20.097700119018555,0.16684900224208832,,ZTF
59113.35724540008,g,20.354999542236328,0.18845400214195251,,ZTF
59113.31466440018,r,19.887699127197266,0.1981399953365326,,ZTF
59112.314710599836,g,20.500600814819336,0.21612900495529175,,ZTF
59111.4030439998,r,19.746599197387695,0.13368000090122223,,ZTF
59111.33364580013,g,20.34149932861328,0.2139749974012375,,ZTF
59110.36259259982,r,19.906099319458008,0.17437799274921417,,ZTF
59109.39246529993,r,19.931800842285156,0.2520970106124878,,ZTF
59109.31862269994,g,20.22330093383789,0.2193630039691925,,ZTF
59108.384062500205,r,19.95669937133789,0.19039399921894073,,ZTF
59107.35535879992,g,19.98900032043457,0.20516200363636017,,ZTF
59107.312025499996,r,20.006000518798828,0.1990399956703186,,ZTF
59106.3260764,g,20.316200256347656,0.374565988779068,,ZTF
59098.33410880016,r,19.809600830078125,0.23792000114917755,,ZTF
59092.39174770005,g,19.851200103759766,0.28055500984191895,,ZTF
59091.382361100055,g,20.186899185180664,0.27221301198005676,,ZTF
59089.36894680001,g,20.210899353027344,0.19608500599861145,,ZTF
59086.39223380014,r,19.62380027770996,0.11944799870252609,,ZTF
59086.37634260021,r,19.732999801635742,0.15801000595092773,,ZTF
59085.42798609985,g,20.112300872802734,0.16496799886226654,,ZTF
59085.413541700225,g,19.91390037536621,0.18568499386310577,,ZTF
59084.39121530019,g,20.177900314331055,0.17655499279499054,,ZTF
59082.41280090017,g,20.094200134277344,0.1713709980249405,,ZTF
59081.41118060006,r,19.560199737548828,0.14471599459648132,,ZTF
59080.477256900165,g,19.9955997467041,0.22045700252056122,,ZTF
59080.39704860002,g,19.925899505615234,0.21531400084495544,,ZTF
59080.355405100156,r,19.583799362182617,0.13285499811172485,,ZTF
59079.4181597,r,19.654600143432617,0.15600599348545074,,ZTF
59079.40490739979,r,19.553499221801758,0.14303800463676453,,ZTF
59079.346874999814,g,20.08489990234375,0.19832000136375427,,ZTF
59077.41325230012,g,20.137699127197266,0.20775200426578522,,ZTF
59076.459641200025,g,19.961299896240234,0.15888400375843048,,ZTF
59076.440266199876,g,20.0314998626709,0.24016299843788147,,ZTF
59076.412835599855,r,19.722200393676758,0.15731999278068542,,ZTF
59076.397696800064,r,19.492900848388672,0.127252995967865,,ZTF
59076.39722219994,r,19.33060073852539,0.1123339980840683,,ZTF
59075.43059029989,g,19.97879981994629,0.1743980050086975,,ZTF
59075.40797450021,g,19.990800857543945,0.20571500062942505,,ZTF
59073.458460600115,r,19.449499130249023,0.12684400379657745,,ZTF
59073.45798610011,r,19.291400909423828,0.09785199910402298,,ZTF
59073.41812499985,g,19.92300033569336,0.1363060027360916,,ZTF
59073.40912039997,g,20.27519989013672,0.26074400544166565,,ZTF
59073.3974768999,g,19.864700317382812,0.1666329950094223,,ZTF
59071.47987269983,g,19.702699661254883,0.1930370032787323,,ZTF
59064.47818290023,g,19.600500106811523,0.27714401483535767,,ZTF
59064.41907409998,r,19.156400680541992,0.20384399592876434,,ZTF
59062.47996529983,r,19.218399047851562,0.08662399649620056,,ZTF
59062.39687500009,g,19.51799964904785,0.18223899602890015,,ZTF
59061.40194439981,r,19.11669921875,0.09342899918556213,,ZTF
59060.46118059987,g,19.865999221801758,0.14706799387931824,,ZTF
59060.43866899982,r,19.194599151611328,0.09337499737739563,,ZTF
59056.439652800094,g,19.96540069580078,0.19501300156116486,,ZTF
59055.459560200106,r,18.972200393676758,0.08597400039434433,,ZTF
59055.41837960016,g,19.816299438476562,0.1506969928741455,,ZTF
59053.45943289995,r,18.909000396728516,0.09323299676179886,,ZTF
59049.4181597,r,18.91029930114746,0.10119999945163727,,ZTF
59047.45423609996,g,19.611299514770508,0.12995299696922302,,ZTF
59047.41949070012,r,18.855600357055664,0.09278800338506699,,ZTF
59046.43910880014,r,18.774799346923828,0.07067900151014328,,ZTF
59044.460266199894,r,18.74180030822754,0.10572099685668945,,ZTF
59044.35782410018,g,19.73419952392578,0.22749200463294983,,ZTF
59036.464780100156,g,19.413700103759766,0.18894700706005096,,ZTF
59036.38064809982,r,18.458900451660156,0.11841800063848495,,ZTF
58998.596023,c,17.775291,0.059653,,ATLAS
59022.582644,c,18.565003,0.18771,,ATLAS
59030.580019,c,18.641049,0.095631,,ATLAS
59050.566501,c,19.212188,0.163577,,ATLAS
59058.520651,c,19.461191,0.202441,,ATLAS
59004.602786,o,17.38653,0.047471,,ATLAS
59016.593454,o,18.000494,0.146625,,ATLAS
59020.58842,o,17.858969,0.059146,,ATLAS
59024.561592,o,18.099275,0.074413,,ATLAS
59028.568352,o,18.101203,0.070896,,ATLAS
59032.579935,o,18.227105,0.081398,,ATLAS
59033.561643,o,18.344023,0.101023,,ATLAS
59036.54776,o,18.225621,0.094151,,ATLAS
59037.603442,o,18.423752,0.114007,,ATLAS
59038.527331,o,18.416142,0.119176,,ATLAS
59042.607151,o,18.614197,0.134553,,ATLAS
59044.572168,o,18.843268,0.185185,,ATLAS
